STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/16/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/17/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/18/2018,0,0,0,89
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/19/2018,0,0,0,89
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/20/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/21/2018,0,0,0,89
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/22/2018,0.19,0,0,84
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/23/2018,0.38,0,0,86
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/24/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/25/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/26/2018,0,0,0,89
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/27/2018,0,0,0,81
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/28/2018,0,0,0,76
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/29/2018,0,0,0,88
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/30/2018,0,0,0,85
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,8/31/2018,0,0,0,88
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/1/2018,0,0,0,95
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/2/2018,0,0,0,97
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/3/2018,0,0,0,97
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/4/2018,0,0,0,96
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/5/2018,0,0,0,97
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/6/2018,0,0,0,98
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/7/2018,0,0,0,96
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/8/2018,0,0,0,95
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/9/2018,0,0,0,95
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/10/2018,0,0,0,94
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/11/2018,0,0,0,94
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/12/2018,0,0,0,93
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/13/2018,0.02,0,0,89
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/14/2018,0,0,0,94
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/15/2018,0,0,0,93
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/16/2018,0,0,0,90
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/17/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/18/2018,0,0,0,89
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/19/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/20/2018,0,0,0,85
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/21/2018,0,0,0,87
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/22/2018,0,0,0,92
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/23/2018,0,0,0,87
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/24/2018,0,0,0,84
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/25/2018,0.01,0,0,81
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/26/2018,0,0,0,83
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/27/2018,0,0,0,87
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/28/2018,0,0,0,91
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/29/2018,0,0,0,90
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,9/30/2018,0,0,0,85
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/1/2018,0,0,0,81
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/2/2018,0.25,0,0,79
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/3/2018,0,0,0,70
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/4/2018,0.31,0,0,63
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/5/2018,0.15,0,0,60
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/6/2018,0,0,0,57
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/7/2018,0.06,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/8/2018,0.05,0,0,53
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/9/2018,0.53,0,0,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/10/2018,0.29,0,0,51
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/11/2018,0,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/12/2018,0,0,0,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/13/2018,0,0,0,63
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/14/2018,0,0,0,48
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/15/2018,0,0,0,51
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/16/2018,0,0,0,61
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/17/2018,0,0,0,61
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/18/2018,0,0,0,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/19/2018,0,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/20/2018,0,0,0,71
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/21/2018,0,0,0,69
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/22/2018,0,0,0,65
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/23/2018,0.02,0,0,68
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/24/2018,0,0,0,67
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/25/2018,0,0,0,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/26/2018,0,0,0,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/27/2018,0,0,0,74
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/28/2018,0,0,0,75
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/29/2018,0,0,0,65
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/30/2018,0,0,0,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,10/31/2018,0,0,0,49
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/1/2018,0.02,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/2/2018,0.04,0,0,63
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/3/2018,0,0,0,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/4/2018,0,0,0,53
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/5/2018,0,0,0,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/6/2018,0,0,0,49
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/7/2018,0,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/8/2018,0,0,0,44
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/9/2018,0,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/10/2018,0,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/11/2018,,,,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/12/2018,0,0,0,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/13/2018,0,0,0,43
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/14/2018,0,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/15/2018,0,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/16/2018,0,0,0,54
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/17/2018,0,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/18/2018,0,0,0,46
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/19/2018,0,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/20/2018,0,0,0,47
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/21/2018,0,0,0,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/22/2018,,,,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/23/2018,,,,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/24/2018,0.18,0,0,49
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/25/2018,0.08,0,0,37
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/26/2018,0,0,0,39
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/27/2018,0,0,0,46
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/28/2018,0.25,0,0,47
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/29/2018,0.45,0,0,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,11/30/2018,0.08,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/1/2018,0.06,,,38
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/2/2018,,,,32
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/3/2018,0.09,,,31
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/4/2018,0,0,,27
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/5/2018,0,0,,32
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/6/2018,0,0,,32
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/7/2018,0.09,0,,38
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/8/2018,0.05,,,40
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/9/2018,0.05,,,34
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/10/2018,0,0,,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/11/2018,0,0,,33
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/12/2018,,,,
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/13/2018,0.03,0,,36
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/14/2018,0.02,0,,38
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/15/2018,0,0,,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/16/2018,0,0,,53
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/17/2018,,,,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/18/2018,0,0,,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/19/2018,0,0,,48
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/20/2018,0,0,,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/21/2018,0.05,,,51
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/22/2018,,,,38
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/23/2018,0,0,,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/24/2018,,,,47
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,12/25/2018,,,,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/1/2019,0.31,2,2,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/2/2019,0.24,1,2,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/3/2019,0.33,2,2,48
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/4/2019,0.05,0.5,1,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/5/2019,0.06,0.5,1,41
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/6/2019,0,0,0,34
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/7/2019,0.1,0,0,48
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/8/2019,0.12,0.5,1,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/9/2019,0.15,0.5,1,54
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/10/2019,0,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/11/2019,0,0,0,26
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/12/2019,0,0,0,45
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/13/2019,1.2,4,4,47
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/14/2019,0.27,1,3,51
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/15/2019,0,0,2,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/16/2019,0,0,1,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/17/2019,0.2,0.5,1,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/18/2019,0.13,1,1,38
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/19/2019,0,0,0,34
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/20/2019,0,0,0,35
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/21/2019,0.45,1,1,37
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/22/2019,0,0,0,41
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/23/2019,0.11,0.5,1,37
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/24/2019,0.02,0,0,52
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/25/2019,0,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/26/2019,0,0,0,60
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/27/2019,0.32,2,2,54
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,2/28/2019,0,0,1,43
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/1/2019,0,0,0,43
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/2/2019,0,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/3/2019,0,0,0,57
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/4/2019,0,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/5/2019,0.15,,,61
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/6/2019,0.03,,,38
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/7/2019,0,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/8/2019,0,0,0,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/9/2019,0,0,0,70
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/10/2019,0,0,0,67
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/11/2019,0,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/12/2019,0,0,0,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/13/2019,0,0,0,72
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/14/2019,0,0,0,77
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/15/2019,0,0,0,77
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/16/2019,0,0,0,75
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/17/2019,0,0,0,79
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/18/2019,0.02,0,0,80
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/19/2019,0,0,0,76
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/20/2019,0,0,0,74
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/21/2019,0,0,0,74
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/22/2019,0,0,0,71
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/23/2019,1.31,0,0,51
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/24/2019,0.01,0,0,61
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/25/2019,0.32,0,0,53
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/26/2019,0,0,0,53
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/27/2019,0.62,0,0,49
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/28/2019,0,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/29/2019,0,0,0,65
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/30/2019,0.23,0,0,60
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,3/31/2019,0.01,0,0,59
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/1/2019,0,0,0,57
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/2/2019,0.08,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/3/2019,0.21,0,0,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/4/2019,0.21,0,0,65
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/5/2019,0.03,0,0,65
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/6/2019,0.04,0,0,59
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/7/2019,0,0,0,68
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/8/2019,0,0,0,71
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/9/2019,0.31,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/10/2019,0.25,0,0,42
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/11/2019,0.22,0,0,50
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/12/2019,0.2,0,0,48
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/13/2019,0.15,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/14/2019,0,0,0,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/15/2019,0.27,0,0,57
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/16/2019,0.28,0,0,57
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/17/2019,0.33,0,0,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/18/2019,0,0,0,65
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/19/2019,0,0,0,75
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/20/2019,0.05,0,0,75
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/21/2019,0.15,0,0,62
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/22/2019,0.17,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/23/2019,0,0,0,70
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/24/2019,0.08,0,0,78
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/25/2019,0,0,0,77
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/26/2019,0.1,0,0,77
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/27/2019,0,0,0,78
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/28/2019,0,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/29/2019,0,0,0,59
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,4/30/2019,0.32,0,0,56
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/1/2019,0.02,0,0,58
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/2/2019,0,0,0,68
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/3/2019,0,0,0,72
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/4/2019,0,0,0,76
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/5/2019,0.05,0,0,77
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/6/2019,0,0,0,78
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/7/2019,0.21,0,0,63
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/8/2019,0.3,0,0,63
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/9/2019,0,0,0,63
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/10/2019,0,0,0,71
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/11/2019,0,0,0,76
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/12/2019,0,0,0,81
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/13/2019,0,0,0,87
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/14/2019,0,0,0,86
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/15/2019,0,0,0,81
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/16/2019,0.5,0,0,75
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/17/2019,0.5,0,0,55
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/18/2019,0.11,0,0,61
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/19/2019,0.21,0,0,59
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/20/2019,0.74,0,0,59
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/21/2019,0.3,0,0,57
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/22/2019,0.57,0,0,56
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/23/2019,0.58,0,0,53
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/24/2019,0.62,0,0,61
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/25/2019,0.22,0,0,70
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/26/2019,0.06,0,0,72
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/27/2019,0.9,0,0,64
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/28/2019,0.75,0,0,59
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/29/2019,0.02,0,0,68
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/30/2019,0.02,0,0,73
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,5/31/2019,0.03,0,0,76
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/1/2019,0.28,0,0,78
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/2/2019,0.32,0,0,75
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/3/2019,0.03,0,0,80
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/4/2019,0,0,0,80
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/5/2019,0,0,0,82
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/6/2019,0.25,0,0,83
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/7/2019,0.27,0,0,83
USC00426919,"PLEASANT GROVE, UT US",40.36786,-111.73447,1429.5,6/8/2019,0,0,0,63
